round_epochs,loss,accuracy,f1score,val_loss,val_accuracy,val_f1score,lr,first_dropout,first_neuron,first_activation,kernel_initializer,second_neuron,second_activation,second_dropout,last_activation,optimizer,losses,batch_size,epochs
100,2.7512307167053223,0.6722532510757446,0.34973788261413574,2.7545058727264404,0.6753246784210205,0.22680412232875824,0.5,0.2,12,relu,uniform,36,relu,0.2,tanh,Adam,binary_crossentropy,400,20
100,1.465658187866211,0.6461824774742126,0.37930551171302795,0.5760276913642883,0.6709956526756287,0.25770303606987,0.5,0.2,12,relu,uniform,36,relu,0.2,tanh,Nadam,binary_crossentropy,200,20
100,5.285270690917969,0.6573556661605835,0.0,5.609072208404541,0.6363636255264282,0.0,0.5,0.2,12,relu,uniform,36,relu,0.2,tanh,Nadam,binary_crossentropy,400,20
100,0.588779091835022,0.6964617967605591,0.42143166065216064,0.5916069149971008,0.7186146974563599,0.41927987337112427,0.5,0.2,12,relu,uniform,36,relu,0.4,sigmoid,Adam,binary_crossentropy,200,20
100,0.5874622464179993,0.7039105892181396,0.49848002195358276,0.5877043008804321,0.7142857313156128,0.5416666269302368,0.5,0.2,12,relu,uniform,36,relu,0.4,sigmoid,Adam,binary_crossentropy,400,20
100,0.5693643689155579,0.7094972133636475,0.4957943856716156,0.5798546075820923,0.7056276798248291,0.4051521420478821,0.5,0.2,12,relu,uniform,36,relu,0.4,sigmoid,Nadam,binary_crossentropy,200,20
100,0.6200944781303406,0.6797020435333252,0.36399605870246887,0.6058399677276611,0.6753246784210205,0.41860461235046387,0.5,0.2,12,relu,uniform,36,relu,0.4,sigmoid,Nadam,binary_crossentropy,400,20
100,3.9148685932159424,0.5828678011894226,0.30998483300209045,3.7728095054626465,0.6839826703071594,0.2809523344039917,0.5,0.2,12,relu,uniform,36,relu,0.4,tanh,Adam,binary_crossentropy,200,20
100,3.608002185821533,0.5940409898757935,0.31439387798309326,2.7143192291259766,0.6580086350440979,0.46979859471321106,0.5,0.2,12,relu,uniform,36,relu,0.4,tanh,Adam,binary_crossentropy,400,20
100,0.7621082067489624,0.6703910827636719,0.39941516518592834,0.6052524447441101,0.6580086350440979,0.25476184487342834,0.5,0.2,12,relu,uniform,36,relu,0.4,tanh,Nadam,binary_crossentropy,200,20
100,2.7564046382904053,0.4972067177295685,0.4686558246612549,1.69947350025177,0.47186148166656494,0.4958677291870117,0.5,0.2,12,relu,uniform,36,relu,0.4,tanh,Nadam,binary_crossentropy,400,20
100,0.5870660543441772,0.6927374005317688,0.31100308895111084,0.6113595962524414,0.649350643157959,0.20964908599853516,0.5,0.2,12,relu,uniform,36,elu,0,sigmoid,Adam,binary_crossentropy,200,20
100,0.5899595022201538,0.7020484209060669,0.40866997838020325,0.6024024486541748,0.6839826703071594,0.4251967966556549,0.5,0.2,12,relu,uniform,36,elu,0,sigmoid,Adam,binary_crossentropy,400,20
100,0.5750805735588074,0.716946005821228,0.4936506748199463,0.5865718126296997,0.7142857313156128,0.45799174904823303,0.5,0.2,12,relu,uniform,36,elu,0,sigmoid,Nadam,binary_crossentropy,200,20
100,0.5866596698760986,0.6871508359909058,0.38901394605636597,0.5995641946792603,0.7056276798248291,0.47692304849624634,0.5,0.2,12,relu,uniform,36,elu,0,sigmoid,Nadam,binary_crossentropy,400,20
100,1.330999732017517,0.5828678011894226,0.4707355797290802,0.921490490436554,0.6580086350440979,0.4981202483177185,0.5,0.2,12,relu,uniform,36,elu,0,tanh,Adam,binary_crossentropy,200,20
100,2.6967713832855225,0.5623835921287537,0.4309040904045105,2.823845624923706,0.6103895902633667,0.4999999403953552,0.5,0.2,12,relu,uniform,36,elu,0,tanh,Adam,binary_crossentropy,400,20
100,4.300303936004639,0.659217894077301,0.1313243955373764,5.615177154541016,0.6320346593856812,0.0,0.5,0.2,12,relu,uniform,36,elu,0,tanh,Nadam,binary_crossentropy,200,20
100,5.260668754577637,0.6554934978485107,0.0,5.609072208404541,0.6363636255264282,0.0,0.5,0.2,12,relu,uniform,36,elu,0,tanh,Nadam,binary_crossentropy,400,20
100,0.6021062731742859,0.6890130639076233,0.35650619864463806,0.6044684648513794,0.6839826703071594,0.28333330154418945,0.5,0.2,12,relu,uniform,36,elu,0.2,sigmoid,Adam,binary_crossentropy,200,20
100,0.6290381550788879,0.6666666865348816,0.35830867290496826,0.6253613829612732,0.6580086350440979,0.31304341554641724,0.5,0.2,12,relu,uniform,36,elu,0.2,sigmoid,Adam,binary_crossentropy,400,20
100,0.5569620728492737,0.7206704020500183,0.5088661909103394,0.5760129690170288,0.7056276798248291,0.41577601432800293,0.5,0.2,12,relu,uniform,36,elu,0.2,sigmoid,Nadam,binary_crossentropy,200,20
100,0.5775640606880188,0.7281191945075989,0.5108695030212402,0.5945630669593811,0.701298713684082,0.5174823999404907,0.5,0.2,12,relu,uniform,36,elu,0.2,sigmoid,Nadam,binary_crossentropy,400,20
100,1.9694583415985107,0.5363128781318665,0.4566091001033783,1.4533076286315918,0.6017315983772278,0.49691352248191833,0.5,0.2,12,relu,uniform,36,elu,0.2,tanh,Adam,binary_crossentropy,200,20
100,3.185441255569458,0.42085662484169006,0.46797752380371094,1.8471717834472656,0.3722943663597107,0.5367411971092224,0.5,0.2,12,relu,uniform,36,elu,0.2,tanh,Adam,binary_crossentropy,400,20
100,0.6876469850540161,0.6759776473045349,0.3307539224624634,0.7277530431747437,0.6450216174125671,0.24735446274280548,0.5,0.2,12,relu,uniform,36,elu,0.2,tanh,Nadam,binary_crossentropy,200,20
100,3.018678903579712,0.5437616109848022,0.3672916889190674,2.7668380737304688,0.6450216174125671,0.2115384340286255,0.5,0.2,12,relu,uniform,36,elu,0.2,tanh,Nadam,binary_crossentropy,400,20
100,0.6588292717933655,0.6666666865348816,0.10328004509210587,0.6759639978408813,0.6277056336402893,0.03703702986240387,0.5,0.2,12,relu,uniform,36,elu,0.4,sigmoid,Adam,binary_crossentropy,200,20
100,0.6032285094261169,0.6666666865348816,0.2577996253967285,0.6241767406463623,0.649350643157959,0.19801975786685944,0.5,0.2,12,relu,uniform,36,elu,0.4,sigmoid,Adam,binary_crossentropy,400,20
100,0.5820071697235107,0.7001861929893494,0.4596184492111206,0.58885258436203,0.7272727489471436,0.4308571219444275,0.5,0.2,12,relu,uniform,36,elu,0.4,sigmoid,Nadam,binary_crossentropy,200,20
100,0.621525228023529,0.6722532510757446,0.36739397048950195,0.6190440654754639,0.6623376607894897,0.34999993443489075,0.5,0.2,12,relu,uniform,36,elu,0.4,sigmoid,Nadam,binary_crossentropy,400,20
100,0.7299820780754089,0.6834264397621155,0.3427947461605072,0.6074002981185913,0.6709956526756287,0.2514285445213318,0.5,0.2,12,relu,uniform,36,elu,0.4,tanh,Adam,binary_crossentropy,200,20
100,3.584597587585449,0.575419008731842,0.38243699073791504,3.161492347717285,0.6406926512718201,0.48447200655937195,0.5,0.2,12,relu,uniform,36,elu,0.4,tanh,Adam,binary_crossentropy,400,20
100,2.5086398124694824,0.5623835921287537,0.4668428897857666,3.2906296253204346,0.4761904776096344,0.3862380087375641,0.5,0.2,12,relu,uniform,36,elu,0.4,tanh,Nadam,binary_crossentropy,200,20
100,5.085000514984131,0.6405959129333496,0.08550293743610382,5.6122612953186035,0.6363636255264282,0.0,0.5,0.2,12,relu,uniform,36,elu,0.4,tanh,Nadam,binary_crossentropy,400,20
100,0.6074930429458618,0.6871508359909058,0.3223297894001007,0.6042704582214355,0.6796537041664124,0.26504185795783997,0.5,0.2,12,relu,normal,24,relu,0,sigmoid,Adam,binary_crossentropy,200,20
100,0.6112679839134216,0.6871508359909058,0.4059435725212097,0.6238840818405151,0.6753246784210205,0.3697478771209717,0.5,0.2,12,relu,normal,24,relu,0,sigmoid,Adam,binary_crossentropy,400,20
100,0.6258948445320129,0.6424580812454224,0.3140517473220825,0.6399257779121399,0.6666666865348816,0.27599382400512695,0.5,0.2,12,relu,normal,24,relu,0,sigmoid,Nadam,binary_crossentropy,200,20
100,0.6031284928321838,0.6797020435333252,0.2945067286491394,0.6220037341117859,0.6883116960525513,0.3684210181236267,0.5,0.2,12,relu,normal,24,relu,0,sigmoid,Nadam,binary_crossentropy,400,20
100,5.285270690917969,0.6573556661605835,0.0,5.609072685241699,0.6363636255264282,0.0,0.5,0.2,12,relu,normal,24,relu,0,tanh,Adam,binary_crossentropy,200,20
100,1.042160153388977,0.5828678011894226,0.5314730405807495,0.6772670149803162,0.6450216174125671,0.5899999141693115,0.5,0.2,12,relu,normal,24,relu,0,tanh,Adam,binary_crossentropy,400,20
100,4.985698699951172,0.5940409898757935,0.1503026783466339,5.609120845794678,0.6363636255264282,0.0,0.5,0.2,12,relu,normal,24,relu,0,tanh,Nadam,binary_crossentropy,200,20
100,3.622587203979492,0.6275604963302612,0.2428455352783203,3.0339605808258057,0.6450216174125671,0.1086956337094307,0.5,0.2,12,relu,normal,24,relu,0,tanh,Nadam,binary_crossentropy,400,20
100,0.6206228137016296,0.6797020435333252,0.42255422472953796,0.6068811416625977,0.6623376607894897,0.21739128232002258,0.5,0.2,12,relu,normal,24,relu,0.2,sigmoid,Adam,binary_crossentropy,200,20
100,0.6403812170028687,0.6890130639076233,0.4074662923812866,0.6390421390533447,0.6926407217979431,0.45801520347595215,0.5,0.2,12,relu,normal,24,relu,0.2,sigmoid,Adam,binary_crossentropy,400,20
100,0.5950204133987427,0.6759776473045349,0.369230717420578,0.6161576509475708,0.6753246784210205,0.3425253629684448,0.5,0.2,12,relu,normal,24,relu,0.2,sigmoid,Nadam,binary_crossentropy,200,20
100,0.622032642364502,0.6741154789924622,0.3356357216835022,0.6165504455566406,0.6406926512718201,0.20952379703521729,0.5,0.2,12,relu,normal,24,relu,0.2,sigmoid,Nadam,binary_crossentropy,400,20
100,2.3676917552948,0.6666666865348816,0.21543674170970917,2.706749677658081,0.649350643157959,0.19648826122283936,0.5,0.2,12,relu,normal,24,relu,0.2,tanh,Adam,binary_crossentropy,200,20
100,4.490094184875488,0.6312848925590515,0.22476187348365784,5.606778144836426,0.6320346593856812,0.0,0.5,0.2,12,relu,normal,24,relu,0.2,tanh,Adam,binary_crossentropy,400,20
100,2.5793895721435547,0.6797020435333252,0.3449229300022125,2.6942079067230225,0.6969696879386902,0.36201295256614685,0.5,0.2,12,relu,normal,24,relu,0.2,tanh,Nadam,binary_crossentropy,200,20
100,3.7888283729553223,0.5493482351303101,0.3170289397239685,2.945692539215088,0.6666666865348816,0.4296295642852783,0.5,0.2,12,relu,normal,24,relu,0.2,tanh,Nadam,binary_crossentropy,400,20
100,0.5932952761650085,0.6983240246772766,0.4254060685634613,0.597539484500885,0.6969696879386902,0.3412697911262512,0.5,0.2,12,relu,normal,24,relu,0.4,sigmoid,Adam,binary_crossentropy,200,20
100,0.6034994721412659,0.6741154789924622,0.28794360160827637,0.6050147414207458,0.6623376607894897,0.36065569519996643,0.5,0.2,12,relu,normal,24,relu,0.4,sigmoid,Adam,binary_crossentropy,400,20
100,0.5801690220832825,0.6964617967605591,0.45063361525535583,0.5897852182388306,0.6796537041664124,0.3686274290084839,0.5,0.2,12,relu,normal,24,relu,0.4,sigmoid,Nadam,binary_crossentropy,200,20
100,0.5983291864395142,0.7076349854469299,0.4000281095504761,0.6091436743736267,0.7056276798248291,0.4426229000091553,0.5,0.2,12,relu,normal,24,relu,0.4,sigmoid,Nadam,binary_crossentropy,400,20
100,4.7570977210998535,0.659217894077301,0.21013133227825165,5.326277256011963,0.6277056336402893,0.058823514729738235,0.5,0.2,12,relu,normal,24,relu,0.4,tanh,Adam,binary_crossentropy,200,20
100,4.7082414627075195,0.6703910827636719,0.12211300432682037,5.609072208404541,0.6363636255264282,0.0,0.5,0.2,12,relu,normal,24,relu,0.4,tanh,Adam,binary_crossentropy,400,20
100,4.662038326263428,0.6461824774742126,0.15584935247898102,5.614657402038574,0.6320346593856812,0.0,0.5,0.2,12,relu,normal,24,relu,0.4,tanh,Nadam,binary_crossentropy,200,20
100,1.272276520729065,0.5865921974182129,0.27733463048934937,1.000725269317627,0.588744580745697,0.2857142686843872,0.5,0.2,12,relu,normal,24,relu,0.4,tanh,Nadam,binary_crossentropy,400,20
100,0.5861157178878784,0.6927374005317688,0.4829804003238678,0.5933216214179993,0.6883116960525513,0.3128078579902649,0.5,0.2,12,relu,normal,24,elu,0,sigmoid,Adam,binary_crossentropy,200,20
100,0.6244708299636841,0.6666666865348816,0.23227356374263763,0.6436653733253479,0.6363636255264282,0.176470547914505,0.5,0.2,12,relu,normal,24,elu,0,sigmoid,Adam,binary_crossentropy,400,20
100,0.5907689929008484,0.7001861929893494,0.46907615661621094,0.6158655285835266,0.6753246784210205,0.3307691812515259,0.5,0.2,12,relu,normal,24,elu,0,sigmoid,Nadam,binary_crossentropy,200,20
100,0.6312770843505859,0.6964617967605591,0.42077916860580444,0.6242169737815857,0.6450216174125671,0.33870962262153625,0.5,0.2,12,relu,normal,24,elu,0,sigmoid,Nadam,binary_crossentropy,400,20
100,4.019710540771484,0.6219739317893982,0.29923126101493835,3.853534698486328,0.6277056336402893,0.08888887614011765,0.5,0.2,12,relu,normal,24,elu,0,tanh,Adam,binary_crossentropy,200,20
100,3.3229684829711914,0.5716946125030518,0.43474018573760986,2.673048257827759,0.6406926512718201,0.5088757276535034,0.5,0.2,12,relu,normal,24,elu,0,tanh,Adam,binary_crossentropy,400,20
100,5.292023658752441,0.6554934978485107,0.0,5.609072685241699,0.6363636255264282,0.0,0.5,0.2,12,relu,normal,24,elu,0,tanh,Nadam,binary_crossentropy,200,20
100,3.6237528324127197,0.6312848925590515,0.3419259190559387,3.22648286819458,0.6709956526756287,0.4411764144897461,0.5,0.2,12,relu,normal,24,elu,0,tanh,Nadam,binary_crossentropy,400,20
100,0.6416535973548889,0.6722532510757446,0.2798185348510742,0.6428954601287842,0.6363636255264282,0.11578945815563202,0.5,0.2,12,relu,normal,24,elu,0.2,sigmoid,Adam,binary_crossentropy,200,20
100,0.6284052729606628,0.6741154789924622,0.2777577042579651,0.6270813345909119,0.649350643157959,0.28318580985069275,0.5,0.2,12,relu,normal,24,elu,0.2,sigmoid,Adam,binary_crossentropy,400,20
100,0.5645032525062561,0.7225325703620911,0.43327364325523376,0.5947811007499695,0.6926407217979431,0.30855852365493774,0.5,0.2,12,relu,normal,24,elu,0.2,sigmoid,Nadam,binary_crossentropy,200,20
100,0.6289570927619934,0.6797020435333252,0.2846701145172119,0.6151255965232849,0.6709956526756287,0.3333333134651184,0.5,0.2,12,relu,normal,24,elu,0.2,sigmoid,Nadam,binary_crossentropy,400,20
100,4.133977890014648,0.6182495355606079,0.3408423364162445,4.6189351081848145,0.6536796689033508,0.21376514434814453,0.5,0.2,12,relu,normal,24,elu,0.2,tanh,Adam,binary_crossentropy,200,20
100,5.285270690917969,0.6573556661605835,0.0,5.609072208404541,0.6363636255264282,0.0,0.5,0.2,12,relu,normal,24,elu,0.2,tanh,Adam,binary_crossentropy,400,20
100,5.157780170440674,0.6610800623893738,0.04659070447087288,5.609072685241699,0.6363636255264282,0.0,0.5,0.2,12,relu,normal,24,elu,0.2,tanh,Nadam,binary_crossentropy,200,20
